customer_ID,gender,tenure,internet_service,contract,payment_method,monthly_charges,total_charges,churn
0402-OAMEN,Female,72,No,Two year,Bank transfer (automatic),24,1709,0
6933-VLYFX,Male,31,DSL,One year,Electronic check,60,1849,0
6754-WKSHP,Male,30,No,One year,Bank transfer (automatic),25,723,0
9846-GKXAS,Female,9,Fiber optic,Month-to-month,Bank transfer (automatic),91,810,1
6017-PPLPX,Male,20,Fiber optic,Month-to-month,Electronic check,70,1471,1
4976-LNFVV,Male,19,DSL,Month-to-month,Credit card (automatic),34,577,0
5055-MGMGF,Female,65,Fiber optic,Month-to-month,Electronic check,105,6915,0
4641-FROLU,Female,30,No,Two year,Mailed check,19,603,0
2862-JVEOY,Male,6,No,One year,Mailed check,19,124,0
2969-QWUBZ,Female,2,DSL,Month-to-month,Electronic check,51,97,0
9822-BIIGN,Male,53,DSL,Month-to-month,Electronic check,72,3828,0
2077-MPJQO,Male,7,Fiber optic,Month-to-month,Electronic check,75,533,0
1534-OULXE,Female,61,DSL,One year,Bank transfer (automatic),50,2961,0
7136-RVDTZ,Male,70,DSL,One year,Electronic check,45,3264,1
2971-SGAFL,Female,13,DSL,Month-to-month,Electronic check,79,995,0
1480-IVEVR,Male,35,Fiber optic,One year,Bank transfer (automatic),82,2815,0
2905-KFQUV,Female,2,Fiber optic,Month-to-month,Credit card (automatic),70,155,0
4581-SSPWD,Female,3,Fiber optic,Month-to-month,Electronic check,76,246,1
3370-HXOPH,Female,3,Fiber optic,Month-to-month,Electronic check,76,258,0
9391-YZEJW,Female,62,Fiber optic,One year,Bank transfer (automatic),94,5757,0
9958-MEKUC,Male,72,Fiber optic,Two year,Credit card (automatic),104,7518,0
0281-CNTZX,Male,63,No,Two year,Bank transfer (automatic),20,1235,0
6927-WTFIV,Male,20,Fiber optic,Month-to-month,Credit card (automatic),71,1389,1
4118-CEVPF,Female,35,Fiber optic,One year,Bank transfer (automatic),111,3836,0
3398-ZOUAA,Male,21,Fiber optic,Month-to-month,Electronic check,69,1475,1
9114-VEPUF,Male,62,Fiber optic,One year,Electronic check,96,6001,0
7876-BEUTG,Female,15,DSL,Month-to-month,Mailed check,49,720,0
2338-BQEZT,Female,55,DSL,Month-to-month,Credit card (automatic),51,2833,0
9873-MNDKV,Female,11,DSL,Month-to-month,Mailed check,45,472,0
0378-NHQXU,Female,17,Fiber optic,Month-to-month,Electronic check,88,1461,1
8241-JUIQO,Female,61,No,One year,Bank transfer (automatic),19,1336,0
2194-IIQOF,Female,71,DSL,Two year,Credit card (automatic),89,6389,0
4512-ZUIYL,Female,2,Fiber optic,Month-to-month,Bank transfer (automatic),70,153,1
9631-RXVJM,Male,35,No,Two year,Mailed check,19,678,0
9584-EXCDZ,Female,17,Fiber optic,Month-to-month,Bank transfer (automatic),71,1166,0
7969-AULMZ,Female,21,Fiber optic,Month-to-month,Electronic check,97,2120,1
5093-FEGLU,Female,47,No,Two year,Bank transfer (automatic),20,922,0
2621-UDNLU,Female,3,No,Month-to-month,Mailed check,21,72,0
7526-IVLYU,Male,3,No,Month-to-month,Mailed check,20,68,0
2428-HYUNX,Male,44,No,Two year,Credit card (automatic),19,847,0
9214-EKVXR,Female,1,DSL,Month-to-month,Mailed check,44,44,0
3410-MHHUM,Female,44,Fiber optic,One year,Electronic check,94,4295,0
0568-ONFPC,Male,5,No,Month-to-month,Bank transfer (automatic),26,135,1
0733-VUNUW,Male,24,DSL,Month-to-month,Bank transfer (automatic),56,1401,1
4550-EVXNY,Female,1,Fiber optic,Month-to-month,Electronic check,70,70,1
2122-YWVYA,Female,18,Fiber optic,Month-to-month,Electronic check,75,1380,0
2968-SSGAA,Female,10,Fiber optic,Month-to-month,Electronic check,101,1060,1
2296-DKZFP,Female,65,DSL,Two year,Bank transfer (automatic),71,4386,0
4844-JJWUY,Female,1,Fiber optic,Month-to-month,Electronic check,86,86,1
6777-TGHTM,Female,53,Fiber optic,One year,Credit card (automatic),107,5786,1
8909-BOLNL,Male,3,No,One year,Mailed check,21,52,0
6603-YRDCJ,Male,33,DSL,Two year,Mailed check,61,2018,0
3538-WZPHD,Male,3,DSL,Month-to-month,Electronic check,30,79,1
3229-USWAR,Female,34,DSL,One year,Bank transfer (automatic),80,2727,0
2138-VFAPZ,Female,14,No,Two year,Mailed check,20,264,0
6131-JLWZM,Female,13,No,Month-to-month,Mailed check,20,275,0
4785-QRJHC,Male,46,DSL,One year,Bank transfer (automatic),60,2817,1
0269-XFESX,Male,23,No,One year,Mailed check,24,539,0
1709-EJDOX,Female,47,No,Two year,Mailed check,20,949,0
4316-XCSLJ,Male,17,DSL,Month-to-month,Mailed check,50,847,0
8610-WFCJF,Female,49,Fiber optic,Month-to-month,Electronic check,96,4784,1
9693-XMUOB,Male,59,DSL,Month-to-month,Electronic check,50,2997,0
0383-CLDDA,Female,69,DSL,Two year,Credit card (automatic),85,5897,0
4905-JEFDW,Male,11,DSL,One year,Electronic check,42,471,1
2709-UQGNP,Male,10,DSL,Month-to-month,Mailed check,52,525,0
3549-ZTMNH,Male,12,No,Two year,Bank transfer (automatic),24,270,0
7881-INRLC,Male,45,Fiber optic,Month-to-month,Credit card (automatic),101,4740,1
8033-ATFAS,Female,39,DSL,Month-to-month,Mailed check,60,2342,0
1635-NZATJ,Male,71,No,Two year,Credit card (automatic),25,1790,0
0562-HKHML,Male,71,No,Two year,Credit card (automatic),24,1626,0
8277-RVRSV,Female,33,No,One year,Credit card (automatic),24,800,0
9943-VSZUV,Male,67,Fiber optic,Month-to-month,Mailed check,76,5061,0
0117-LFRMW,Male,37,DSL,Month-to-month,Bank transfer (automatic),40,1449,1
6172-FECYY,Male,49,Fiber optic,Month-to-month,Electronic check,85,4255,1
7054-ENNGU,Female,9,DSL,Month-to-month,Mailed check,51,467,0
1455-HFBXA,Male,52,Fiber optic,Two year,Credit card (automatic),92,4628,0
9402-CXWPL,Female,70,Fiber optic,One year,Electronic check,99,6839,0
1628-BIZYP,Male,1,Fiber optic,Month-to-month,Electronic check,85,85,0
1965-AKTSX,Female,14,Fiber optic,Month-to-month,Electronic check,79,1102,1
0082-LDZUE,Male,1,DSL,Month-to-month,Mailed check,44,44,0
4786-UKSNZ,Male,1,No,Month-to-month,Mailed check,20,20,1
5343-SGUBI,Female,52,Fiber optic,One year,Mailed check,80,4298,0
0856-NAOES,Male,6,DSL,Month-to-month,Mailed check,61,414,0
1976-AZZPJ,Male,7,DSL,Month-to-month,Mailed check,34,257,0
7248-VZQLC,Female,47,Fiber optic,Month-to-month,Bank transfer (automatic),85,3969,1
6156-UZDLF,Female,26,Fiber optic,One year,Credit card (automatic),87,2274,0
3099-OONVS,Male,25,DSL,Month-to-month,Electronic check,54,1297,0
9500-WBGRP,Male,69,No,Two year,Mailed check,19,1269,0
5183-KLYEM,Female,72,Fiber optic,Two year,Credit card (automatic),113,8193,0
5144-PQCDZ,Male,4,No,Month-to-month,Mailed check,20,59,0
8514-VZHEB,Male,59,No,Two year,Mailed check,20,1148,0
6625-IUTTT,Male,67,DSL,Two year,Bank transfer (automatic),66,4362,0
9355-NPPFS,Female,26,Fiber optic,Month-to-month,Electronic check,79,2006,0
0068-FIGTF,Female,27,DSL,One year,Mailed check,78,2079,0
5965-GGPRW,Male,72,Fiber optic,Two year,Bank transfer (automatic),105,7610,0
8035-PWSEV,Female,6,Fiber optic,Month-to-month,Electronic check,89,487,0
2236-HILPA,Male,62,No,Two year,Credit card (automatic),21,1218,0
1840-BIUOG,Male,20,DSL,One year,Electronic check,69,1416,0
1356-MKYSK,Male,6,DSL,Month-to-month,Credit card (automatic),79,483,0
6080-LNESI,Male,51,No,Two year,Mailed check,25,1235,0
1830-IPXVJ,Female,61,No,Two year,Credit card (automatic),20,1312,0
5828-DWPIL,Male,62,Fiber optic,Month-to-month,Electronic check,89,5618,0
8398-TBIYD,Female,72,Fiber optic,Two year,Bank transfer (automatic),85,6185,0
0011-IGKFF,Male,13,Fiber optic,Month-to-month,Electronic check,98,1238,1
4192-GORJT,Male,5,Fiber optic,Month-to-month,Electronic check,94,498,1
6496-SLWHQ,Male,3,Fiber optic,Month-to-month,Electronic check,105,294,1
9912-GVSEQ,Female,26,Fiber optic,Month-to-month,Electronic check,94,2382,1
2931-FSOHN,Male,13,DSL,Month-to-month,Electronic check,60,788,0
9418-RUKPH,Female,38,No,Two year,Mailed check,20,756,0
5383-MMTWC,Female,8,Fiber optic,Month-to-month,Electronic check,84,613,1
9971-ZWPBF,Male,34,Fiber optic,Month-to-month,Electronic check,109,3625,0
4712-AUQZO,Male,18,DSL,Month-to-month,Mailed check,34,550,0
9711-FJTBX,Male,56,Fiber optic,One year,Mailed check,86,4794,0
2908-ZTPNF,Female,36,DSL,Month-to-month,Bank transfer (automatic),35,1267,0
7240-ETPTR,Female,9,DSL,Month-to-month,Electronic check,49,442,1
2202-CUYXZ,Male,1,Fiber optic,Month-to-month,Electronic check,85,85,1
5995-OIGLP,Male,12,DSL,Month-to-month,Mailed check,57,655,1
8421-WZOOW,Female,57,Fiber optic,Month-to-month,Credit card (automatic),95,5567,0
6261-RCVNS,Female,42,DSL,One year,Credit card (automatic),74,3161,1
7951-QKZPL,Female,33,No,Two year,Mailed check,25,740,1
1414-YADCW,Male,70,Fiber optic,Two year,Bank transfer (automatic),85,5706,0
8756-RDDLT,Female,68,DSL,Month-to-month,Electronic check,45,3085,0
2862-PFNIK,Male,1,DSL,Month-to-month,Electronic check,25,25,0
5816-QVHRX,Female,37,Fiber optic,Month-to-month,Credit card (automatic),100,3541,0
4430-YHXGG,Female,4,No,Month-to-month,Mailed check,25,84,0
6888-SBYAI,Male,1,DSL,Month-to-month,Mailed check,51,51,0
7395-XWZOY,Male,20,DSL,Month-to-month,Credit card (automatic),55,1166,0
7169-YWAMK,Male,72,DSL,Two year,Bank transfer (automatic),68,4855,0
3640-PHQXK,Female,31,Fiber optic,Month-to-month,Electronic check,90,2807,1
6877-LGWXO,Male,18,Fiber optic,Month-to-month,Electronic check,79,1423,1
6859-RKMZJ,Male,11,DSL,Month-to-month,Bank transfer (automatic),55,608,0
2729-VNVAP,Female,33,No,Two year,Credit card (automatic),20,641,0
2957-JIRMN,Female,62,Fiber optic,One year,Electronic check,84,4959,0
2049-BAFNW,Female,1,DSL,Month-to-month,Mailed check,36,36,0
3842-QTGDL,Male,16,Fiber optic,Month-to-month,Bank transfer (automatic),81,1321,0
7163-OCEQI,Male,22,DSL,One year,Mailed check,79,1664,0
9782-LGXMC,Female,49,DSL,Month-to-month,Bank transfer (automatic),62,3024,0
5975-BAICR,Male,36,DSL,One year,Credit card (automatic),64,2189,0
8019-ENHXU,Male,42,Fiber optic,Month-to-month,Electronic check,99,4138,1
5167-GBFRE,Male,4,DSL,Month-to-month,Bank transfer (automatic),25,103,1
9033-EOXWV,Female,12,DSL,One year,Mailed check,74,873,1
4673-KKSLS,Female,31,Fiber optic,Month-to-month,Electronic check,88,2724,0
4853-OITSN,Male,5,Fiber optic,Month-to-month,Electronic check,89,413,0
9800-OUIGR,Male,66,No,Two year,Credit card (automatic),20,1374,0
1324-NLTJE,Female,15,DSL,Month-to-month,Credit card (automatic),55,757,1
2324-EFHVG,Male,64,Fiber optic,Two year,Bank transfer (automatic),104,6693,0
7094-MSZAO,Male,10,No,Month-to-month,Credit card (automatic),20,219,0
1522-VVDMG,Male,7,Fiber optic,Month-to-month,Electronic check,90,609,1
6907-CQGPN,Male,29,DSL,Month-to-month,Electronic check,34,1005,0
0780-XNZFN,Male,57,No,Two year,Bank transfer (automatic),21,1126,0
0239-OXEXL,Female,46,Fiber optic,Month-to-month,Mailed check,84,3848,0
2675-IJRGJ,Male,53,No,Two year,Bank transfer (automatic),20,978,0
7049-GKVZY,Female,17,DSL,One year,Credit card (automatic),80,1387,0
8577-QSOCG,Female,38,No,Two year,Mailed check,20,746,0
3721-CNZHX,Male,15,No,One year,Mailed check,20,305,0
0212-ISBBF,Female,22,DSL,Month-to-month,Electronic check,50,1099,0
9185-TQCVP,Male,14,Fiber optic,Month-to-month,Electronic check,85,1139,1
3585-YNADK,Female,57,DSL,One year,Bank transfer (automatic),75,4369,0
5271-DBYSJ,Male,11,Fiber optic,Month-to-month,Credit card (automatic),79,828,0
1099-GODLO,Female,1,No,Two year,Mailed check,20,20,0
6828-HMKWP,Male,12,No,Two year,Bank transfer (automatic),21,262,0
5567-WSELE,Male,3,Fiber optic,Month-to-month,Electronic check,95,280,1
1472-TNCWL,Male,36,Fiber optic,Month-to-month,Electronic check,95,3513,0
8063-RJYNF,Male,16,Fiber optic,Month-to-month,Electronic check,94,1483,1
0687-ZVTHB,Male,65,DSL,One year,Credit card (automatic),72,4654,1
2080-GKCWQ,Male,2,Fiber optic,Month-to-month,Electronic check,75,152,0
9661-ACXBS,Female,42,Fiber optic,Month-to-month,Electronic check,105,4401,1
2193-SFWQW,Male,72,Fiber optic,Two year,Bank transfer (automatic),112,8033,0
5656-JAMLX,Male,62,No,Two year,Bank transfer (automatic),20,1254,0
3462-BJQQA,Female,6,Fiber optic,Month-to-month,Electronic check,90,553,0
0442-TDYUO,Male,48,No,Two year,Mailed check,20,1036,0
6733-LRIZX,Male,35,Fiber optic,Two year,Electronic check,109,4026,0
9503-XJUME,Male,52,No,One year,Credit card (automatic),20,928,0
4367-NHWMM,Female,1,DSL,Month-to-month,Mailed check,25,25,0
3727-RJMEO,Male,6,Fiber optic,Month-to-month,Electronic check,83,460,1
3779-OSWCF,Female,71,DSL,Two year,Credit card (automatic),93,6506,0
6736-DHUQI,Female,67,Fiber optic,One year,Bank transfer (automatic),85,5598,0
3915-ODIYG,Male,60,DSL,One year,Electronic check,72,4375,0
1360-RCYRT,Male,23,DSL,Month-to-month,Bank transfer (automatic),30,679,0
2724-FJDYW,Male,39,DSL,One year,Bank transfer (automatic),55,2192,0
4451-RWASJ,Male,15,No,One year,Mailed check,20,240,0
6646-VRFOL,Male,53,Fiber optic,Month-to-month,Electronic check,104,5486,1
3460-TJBWI,Male,24,No,Two year,Mailed check,24,609,0
5917-HBSDW,Female,37,No,Month-to-month,Electronic check,19,684,0
5685-IIXLY,Female,5,Fiber optic,Month-to-month,Electronic check,84,404,1
5671-UUNXD,Female,50,Fiber optic,One year,Electronic check,101,5190,0
0956-ACVZC,Female,54,Fiber optic,One year,Credit card (automatic),94,5061,0
2325-NBPZG,Female,3,Fiber optic,Month-to-month,Electronic check,75,234,0
4250-ZBWLV,Male,68,Fiber optic,One year,Electronic check,108,7177,1
4482-FTFFX,Male,5,DSL,Month-to-month,Electronic check,56,291,0
8859-DZTGQ,Male,33,No,Two year,Mailed check,20,690,0
0440-MOGPM,Female,41,DSL,One year,Electronic check,81,3264,0
0020-JDNXP,Female,34,DSL,One year,Mailed check,61,1993,0
3752-CQSJI,Female,13,No,Month-to-month,Mailed check,20,255,0
5025-GOOKI,Female,20,No,Month-to-month,Credit card (automatic),19,348,0
4698-KVLLG,Female,51,No,Two year,Credit card (automatic),20,968,0
5095-AESKG,Female,3,Fiber optic,Month-to-month,Credit card (automatic),92,243,1
2887-JPYLU,Female,41,DSL,Month-to-month,Bank transfer (automatic),45,1842,0
4770-QAZXN,Female,13,No,Month-to-month,Credit card (automatic),19,232,0
4896-CPRPF,Male,35,No,Two year,Bank transfer (automatic),25,809,0
1871-MOWRM,Male,12,Fiber optic,Month-to-month,Bank transfer (automatic),81,866,1
9714-EDSUC,Male,4,Fiber optic,Month-to-month,Mailed check,95,361,0
2027-OAQQC,Female,43,DSL,Month-to-month,Bank transfer (automatic),49,2076,1
0282-NVSJS,Female,12,DSL,Month-to-month,Mailed check,29,356,0
9090-SGQXL,Male,68,Fiber optic,Month-to-month,Electronic check,105,7300,1
6595-YGXIT,Male,25,Fiber optic,Month-to-month,Electronic check,89,2291,1
7353-YOWFP,Female,7,No,One year,Mailed check,20,129,0
9835-ZIITK,Male,66,Fiber optic,One year,Electronic check,111,7492,1
8008-ESFLK,Female,53,Fiber optic,One year,Electronic check,111,5836,0
7537-CBQUZ,Male,63,Fiber optic,Month-to-month,Bank transfer (automatic),109,7031,0
1555-DJEQW,Female,70,Fiber optic,Two year,Bank transfer (automatic),114,7724,1
5649-TJHOV,Male,27,DSL,Month-to-month,Bank transfer (automatic),37,1032,1
0519-XUZJU,Female,1,Fiber optic,Month-to-month,Mailed check,71,71,1
3363-EWLGO,Female,5,No,Month-to-month,Mailed check,20,110,0
4750-UKWJK,Female,37,No,One year,Mailed check,20,728,0
6338-AVWCY,Male,3,DSL,Month-to-month,Mailed check,40,131,1
1689-YQBYY,Female,12,Fiber optic,Month-to-month,Electronic check,77,893,0
4487-ZYJZK,Female,38,No,One year,Credit card (automatic),20,763,0
2959-FENLU,Female,9,Fiber optic,Month-to-month,Credit card (automatic),85,781,0
0708-LGSMF,Male,13,DSL,Month-to-month,Electronic check,66,902,0
9253-QXKBE,Male,29,Fiber optic,Month-to-month,Electronic check,94,2654,1
7634-HLQJR,Female,47,No,Two year,Credit card (automatic),20,1017,0
0487-RPVUM,Male,61,Fiber optic,Month-to-month,Bank transfer (automatic),99,5944,0
4079-ULGFR,Male,16,No,Month-to-month,Mailed check,20,276,0
2516-XSJKX,Female,41,DSL,Two year,Electronic check,78,3126,0
0057-QBUQH,Female,43,No,Two year,Electronic check,25,1070,0
9445-SZLCH,Female,36,Fiber optic,Month-to-month,Bank transfer (automatic),97,3458,1
6599-SFQVE,Female,6,DSL,Month-to-month,Electronic check,55,340,0
8331-ZXFOE,Female,58,DSL,One year,Credit card (automatic),71,4299,0
4003-FUSHP,Male,19,DSL,Month-to-month,Credit card (automatic),62,1093,0
0356-ERHVT,Male,11,DSL,Month-to-month,Bank transfer (automatic),46,522,0
7325-ENZFI,Female,39,DSL,One year,Bank transfer (automatic),40,1630,0
4884-ZTHVF,Female,8,Fiber optic,Month-to-month,Electronic check,87,714,0
3920-HIHMQ,Female,26,DSL,Month-to-month,Mailed check,50,1266,0
3055-OYMSE,Female,53,Fiber optic,Month-to-month,Credit card (automatic),74,4004,0
0613-WUXUM,Female,70,No,Two year,Mailed check,19,1401,0
7568-PODML,Male,1,DSL,Month-to-month,Mailed check,45,45,1
4458-KVRBJ,Male,59,No,Two year,Mailed check,25,1511,0
5349-IECLD,Male,2,Fiber optic,Month-to-month,Electronic check,95,178,1
1397-XKKWR,Male,7,DSL,One year,Mailed check,35,265,0
3945-GFWQL,Female,12,DSL,Month-to-month,Electronic check,45,481,1
8097-OMULG,Male,59,DSL,One year,Credit card (automatic),77,4542,0
6013-BHCAW,Male,61,DSL,Two year,Bank transfer (automatic),81,4976,0
0401-WDBXM,Male,72,Fiber optic,Two year,Bank transfer (automatic),106,7542,0
3387-PLKUI,Female,13,No,Month-to-month,Mailed check,19,251,0
6096-EGVTU,Female,64,No,One year,Mailed check,25,1596,0
3797-VTIDR,Male,1,DSL,Month-to-month,Electronic check,23,23,1
5081-NWSUP,Female,10,DSL,One year,Mailed check,65,686,0
2580-ATZSQ,Female,65,DSL,One year,Bank transfer (automatic),61,3874,0
8085-MSNLK,Female,62,Fiber optic,Two year,Mailed check,114,6891,0
9691-HKOVS,Female,55,DSL,One year,Electronic check,90,4917,0
9881-VCZEP,Female,25,DSL,Month-to-month,Electronic check,54,1373,0
9526-BIHHD,Male,1,DSL,Month-to-month,Mailed check,30,30,1
8757-TFHHJ,Male,1,DSL,Month-to-month,Credit card (automatic),50,50,0
4523-WXCEF,Female,59,Fiber optic,Month-to-month,Electronic check,101,6040,1
1468-DEFNC,Male,64,No,Two year,Bank transfer (automatic),24,1549,0
5119-KEPFY,Male,36,Fiber optic,Month-to-month,Bank transfer (automatic),95,3440,0
8364-TRMMK,Female,3,DSL,Month-to-month,Mailed check,51,151,1
0916-KNFAJ,Male,61,DSL,Two year,Mailed check,70,4227,0
8319-QBEHW,Male,26,DSL,One year,Bank transfer (automatic),40,1024,0
3063-QFSZL,Female,1,DSL,Month-to-month,Electronic check,55,55,1
8775-LHDJH,Female,1,Fiber optic,Month-to-month,Electronic check,91,91,1
9625-QNLUX,Male,68,Fiber optic,Two year,Credit card (automatic),103,7074,0
3097-NQYSN,Male,2,Fiber optic,Month-to-month,Mailed check,87,156,1
4024-CSNBY,Female,72,Fiber optic,Two year,Bank transfer (automatic),94,6850,0
7110-BDTWG,Female,71,DSL,Two year,Electronic check,47,3264,0
7493-GVFIO,Male,57,No,Two year,Credit card (automatic),21,1253,0
0690-SRQID,Male,4,No,Month-to-month,Mailed check,20,68,0
9605-WGJVW,Female,1,Fiber optic,Month-to-month,Electronic check,70,70,0
9114-DPSIA,Male,72,DSL,Two year,Credit card (automatic),81,5750,0
4700-UBQMV,Male,21,DSL,One year,Bank transfer (automatic),76,1550,0
7711-GQBZC,Female,71,No,Two year,Bank transfer (automatic),25,1811,0
3565-UNOCC,Female,29,Fiber optic,Month-to-month,Bank transfer (automatic),99,2953,1
4627-MIHJH,Female,69,Fiber optic,Two year,Credit card (automatic),110,7468,0
9795-NREXC,Female,64,DSL,Two year,Credit card (automatic),85,5484,0
8573-CGOCC,Male,16,No,Month-to-month,Credit card (automatic),20,295,0
7356-AYNJP,Female,4,No,One year,Electronic check,24,98,0
9249-FXSCK,Female,52,Fiber optic,One year,Credit card (automatic),111,5916,1
5493-SDRDQ,Male,2,DSL,Month-to-month,Mailed check,55,113,1
6286-SUUWT,Male,1,No,Month-to-month,Mailed check,20,20,0
4819-HJPIW,Male,18,DSL,Month-to-month,Mailed check,25,477,0
8654-DHAOW,Female,2,DSL,Month-to-month,Mailed check,54,102,0
5438-QMDDL,Female,19,DSL,Month-to-month,Mailed check,60,1131,0
9812-GHVRI,Female,40,Fiber optic,Month-to-month,Bank transfer (automatic),84,3532,0
5553-AOINX,Female,66,Fiber optic,One year,Electronic check,105,6891,0
1228-ZLNBX,Male,21,Fiber optic,Month-to-month,Mailed check,75,1571,0
4226-KKDON,Male,8,DSL,Month-to-month,Electronic check,67,521,0
3831-YCPUO,Female,72,Fiber optic,Two year,Credit card (automatic),110,7855,0
7445-WMRBW,Female,48,DSL,One year,Bank transfer (automatic),74,3581,0
3308-DGHKL,Male,69,No,Two year,Bank transfer (automatic),19,1448,0
9924-JPRMC,Male,72,Fiber optic,Two year,Electronic check,118,8547,0
