customer_ID,gender,tenure,internet_service,contract,payment_method,monthly_charges,total_charges,churn,tenure_group,charge_group
4273-MBHYA,2,1,Fiber optic,Month-to-month,Electronic check,89,89,0,0-1 Year,Medium
4724-WXVWF,1,48,Fiber optic,Month-to-month,Electronic check,95,4445,0,2-4 Years,Medium
5701-GUXDC,2,26,DSL,One year,Credit card (automatic),35,979,0,2-4 Years,Low
1460-UZPRJ,1,60,No,Two year,Mailed check,20,1258,0,4-6 Years,Low
6082-GLJIX,1,18,No,Month-to-month,Mailed check,19,331,0,1-2 Years,Low
5143-EGQFK,2,10,DSL,Month-to-month,Electronic check,30,291,1,0-1 Year,Low
4919-IKATY,1,5,Fiber optic,Month-to-month,Electronic check,85,454,1,0-1 Year,Medium
2495-TTHBQ,2,4,No,One year,Mailed check,20,85,0,0-1 Year,Low
0485-ZBSLN,1,65,No,Two year,Credit card (automatic),25,1715,0,4-6 Years,Low
3810-PJUHR,1,70,No,Two year,Mailed check,25,1715,0,4-6 Years,Low
9050-QLROH,1,18,Fiber optic,Month-to-month,Credit card (automatic),91,1597,1,1-2 Years,Medium
0847-HGRML,1,62,No,Two year,Bank transfer (automatic),20,1250,0,4-6 Years,Low
8232-CTLKO,2,66,DSL,Two year,Electronic check,60,3997,0,4-6 Years,Medium
9227-YBAXE,2,65,DSL,Two year,Bank transfer (automatic),83,5215,0,4-6 Years,Medium
6168-WFVVF,2,3,Fiber optic,Month-to-month,Electronic check,70,236,1,0-1 Year,Medium
9860-LISIZ,2,34,No,Month-to-month,Mailed check,20,673,0,2-4 Years,Low
0112-QAWRZ,1,16,Fiber optic,Month-to-month,Bank transfer (automatic),91,1442,0,1-2 Years,Medium
0877-SDMBN,2,54,Fiber optic,One year,Bank transfer (automatic),104,5639,1,4-6 Years,High
2786-GCDPI,2,50,Fiber optic,Month-to-month,Electronic check,105,5222,0,4-6 Years,High
4043-MKDTV,1,71,Fiber optic,Two year,Electronic check,105,7292,0,4-6 Years,High
8065-YKXKD,2,10,Fiber optic,Month-to-month,Electronic check,75,800,1,0-1 Year,Medium
9637-EIHEQ,2,1,DSL,Month-to-month,Electronic check,51,51,1,0-1 Year,Medium
9229-RQABD,1,18,No,One year,Mailed check,24,425,0,1-2 Years,Low
8313-KTIHG,1,4,DSL,Month-to-month,Electronic check,61,249,0,0-1 Year,Medium
5320-BRKGK,2,58,DSL,Two year,Mailed check,76,4416,0,4-6 Years,Medium
6284-KMNUF,2,56,Fiber optic,One year,Electronic check,98,5271,0,4-6 Years,Medium
9689-PTNPG,1,2,Fiber optic,Month-to-month,Electronic check,80,145,1,0-1 Year,Medium
9465-RWMXL,1,32,Fiber optic,Month-to-month,Electronic check,79,2448,1,2-4 Years,Medium
6229-UOLQL,1,56,DSL,One year,Mailed check,52,2885,0,4-6 Years,Medium
2362-IBOOY,1,36,Fiber optic,Month-to-month,Electronic check,85,3050,1,2-4 Years,Medium
3137-LUPIX,2,4,DSL,Month-to-month,Mailed check,64,253,0,0-1 Year,Medium
0843-WTBXE,1,53,Fiber optic,Month-to-month,Bank transfer (automatic),85,4517,1,4-6 Years,Medium
6143-JQKEA,1,10,DSL,Month-to-month,Credit card (automatic),46,436,0,0-1 Year,Low
8676-OOQEJ,1,4,DSL,Month-to-month,Electronic check,31,118,0,0-1 Year,Low
5515-IDEJJ,1,1,No,Month-to-month,Mailed check,20,20,1,0-1 Year,Low
9701-CDXHR,2,51,Fiber optic,Month-to-month,Mailed check,69,3650,0,4-6 Years,Medium
7450-NWRTR,1,12,Fiber optic,Month-to-month,Electronic check,99,1200,1,0-1 Year,Medium
8124-NZVGJ,2,6,DSL,One year,Mailed check,49,256,0,0-1 Year,Low
2162-FRZAA,1,63,DSL,Two year,Bank transfer (automatic),39,2395,0,4-6 Years,Low
5376-DEQCP,2,1,Fiber optic,Month-to-month,Electronic check,71,71,1,0-1 Year,Medium
5118-MUEYH,2,48,Fiber optic,Month-to-month,Credit card (automatic),105,5084,0,2-4 Years,High
9095-HFAFX,2,5,Fiber optic,Month-to-month,Credit card (automatic),81,390,1,0-1 Year,Medium
5627-TVBPP,2,35,No,One year,Credit card (automatic),20,645,0,2-4 Years,Low
2379-ENZGV,1,6,Fiber optic,Month-to-month,Electronic check,85,524,1,0-1 Year,Medium
3936-QQFLL,1,2,No,Month-to-month,Mailed check,20,39,0,0-1 Year,Low
2589-AYCRP,2,50,No,One year,Bank transfer (automatic),20,989,0,4-6 Years,Low
4067-HLYQI,2,33,Fiber optic,Month-to-month,Bank transfer (automatic),70,2406,0,2-4 Years,Medium
5124-EOGYE,1,31,No,Two year,Mailed check,20,639,0,2-4 Years,Low
5057-RKGLH,2,9,No,Two year,Mailed check,20,191,0,0-1 Year,Low
0292-WEGCH,2,54,DSL,Month-to-month,Electronic check,86,4524,0,4-6 Years,Medium
8910-ICHIU,2,46,Fiber optic,One year,Credit card (automatic),96,4664,0,2-4 Years,Medium
4097-YODCF,1,34,Fiber optic,One year,Electronic check,104,3471,0,2-4 Years,High
9715-WZCLW,1,71,Fiber optic,Two year,Electronic check,97,6910,0,4-6 Years,Medium
9786-YWNHU,2,63,DSL,Two year,Mailed check,64,4014,0,4-6 Years,Medium
6407-GSJNL,2,51,No,Two year,Bank transfer (automatic),25,1288,0,4-6 Years,Low
6005-OBZPH,2,26,Fiber optic,Month-to-month,Electronic check,89,2278,1,2-4 Years,Medium
4049-ZPALD,2,64,Fiber optic,Two year,Bank transfer (automatic),99,6376,0,4-6 Years,Medium
7932-WPTDS,2,1,DSL,Month-to-month,Electronic check,25,25,1,0-1 Year,Low
3733-UOCWF,1,61,Fiber optic,One year,Bank transfer (automatic),86,5252,0,4-6 Years,Medium
6833-JMZYP,2,15,Fiber optic,Month-to-month,Credit card (automatic),94,1505,0,1-2 Years,Medium
2722-VOJQL,1,64,Fiber optic,One year,Credit card (automatic),106,6903,1,4-6 Years,High
1310-QRITU,2,18,DSL,Month-to-month,Electronic check,50,913,0,1-2 Years,Low
8961-QDZZJ,2,57,Fiber optic,One year,Electronic check,95,5536,0,4-6 Years,Medium
9715-SBVSU,1,14,DSL,Two year,Bank transfer (automatic),61,816,0,1-2 Years,Medium
8490-BXHEO,1,18,Fiber optic,Month-to-month,Credit card (automatic),81,1412,0,1-2 Years,Medium
7173-TETGO,2,72,Fiber optic,Two year,Bank transfer (automatic),79,5602,0,4-6 Years,Medium
7929-SKFGK,1,70,Fiber optic,Two year,Credit card (automatic),114,8244,0,4-6 Years,High
2300-RQGOI,2,38,No,Two year,Mailed check,20,742,0,2-4 Years,Low
3563-SVYLG,1,68,DSL,Two year,Credit card (automatic),63,4376,0,4-6 Years,Medium
5228-EXCET,1,13,Fiber optic,Month-to-month,Electronic check,81,1009,1,1-2 Years,Medium
6435-VWCCY,1,65,Fiber optic,Two year,Credit card (automatic),93,5968,0,4-6 Years,Medium
4998-IKFSE,2,30,Fiber optic,Month-to-month,Electronic check,100,3097,0,2-4 Years,Medium
8630-QSGXK,1,51,DSL,Two year,Bank transfer (automatic),75,3901,0,4-6 Years,Medium
2455-USLMV,2,31,Fiber optic,Month-to-month,Credit card (automatic),85,2613,0,2-4 Years,Medium
7394-FKDNK,2,9,Fiber optic,Month-to-month,Electronic check,89,853,1,0-1 Year,Medium
9488-FVZCC,2,72,DSL,Two year,Bank transfer (automatic),80,5662,0,4-6 Years,Medium
6331-LWDTQ,1,10,DSL,Month-to-month,Credit card (automatic),72,794,1,0-1 Year,Medium
5995-WWKKG,2,37,No,One year,Electronic check,20,695,0,2-4 Years,Low
1597-FZREH,2,2,DSL,Month-to-month,Electronic check,76,161,1,0-1 Year,Medium
7879-CGSFV,1,55,Fiber optic,One year,Mailed check,101,5552,0,4-6 Years,High
9921-EZKBY,1,33,Fiber optic,Month-to-month,Bank transfer (automatic),95,3275,0,2-4 Years,Medium
7432-FFVAR,2,46,Fiber optic,One year,Bank transfer (automatic),91,4237,0,2-4 Years,Medium
7246-ZGQDF,2,1,DSL,Month-to-month,Electronic check,55,55,0,0-1 Year,Medium
7000-WCEVQ,2,20,DSL,Month-to-month,Mailed check,62,1174,1,1-2 Years,Medium
0727-IWKVK,1,9,Fiber optic,Month-to-month,Electronic check,80,742,1,0-1 Year,Medium
5959-BELXA,1,32,Fiber optic,Month-to-month,Credit card (automatic),96,3019,1,2-4 Years,Medium
4456-RHSNB,2,19,DSL,Month-to-month,Bank transfer (automatic),50,963,0,1-2 Years,Low
3512-IZIKN,2,70,DSL,Two year,Credit card (automatic),65,4760,1,4-6 Years,Medium
2481-SBOYW,2,61,No,Two year,Credit card (automatic),25,1498,0,4-6 Years,Low
7109-MFBYV,1,26,DSL,Month-to-month,Electronic check,45,1233,0,2-4 Years,Low
1833-TCXKK,1,45,Fiber optic,Month-to-month,Bank transfer (automatic),108,4883,0,2-4 Years,High
1832-PEUTS,1,62,Fiber optic,Two year,Credit card (automatic),89,5412,0,4-6 Years,Medium
6141-OOXUQ,1,1,No,Month-to-month,Mailed check,20,20,1,0-1 Year,Low
8660-BUETV,2,3,DSL,Month-to-month,Mailed check,45,148,0,0-1 Year,Low
0580-PIQHM,2,41,Fiber optic,One year,Bank transfer (automatic),102,3931,0,2-4 Years,High
5696-CEIQJ,1,67,Fiber optic,Two year,Bank transfer (automatic),103,6896,0,4-6 Years,High
7503-ZGUZJ,1,1,Fiber optic,Month-to-month,Mailed check,85,85,1,0-1 Year,Medium
1696-HXOWK,2,71,Fiber optic,One year,Mailed check,96,6857,0,4-6 Years,Medium
3026-ATZYV,2,37,DSL,One year,Bank transfer (automatic),75,2659,0,2-4 Years,Medium
4012-YCFAI,1,60,DSL,Two year,Mailed check,61,3766,0,4-6 Years,Medium
2506-TNFCO,2,1,Fiber optic,Month-to-month,Electronic check,70,70,1,0-1 Year,Medium
9970-QBCDA,2,6,No,Month-to-month,Credit card (automatic),20,130,0,0-1 Year,Low
8718-PTMEZ,2,13,DSL,Month-to-month,Electronic check,31,347,1,1-2 Years,Low
9496-IVVRP,2,11,DSL,Month-to-month,Bank transfer (automatic),51,582,0,0-1 Year,Medium
2207-OBZNX,1,7,DSL,Month-to-month,Mailed check,51,354,1,0-1 Year,Medium
2657-VPXTA,2,10,Fiber optic,Month-to-month,Electronic check,89,929,0,0-1 Year,Medium
6551-VLJMV,1,34,No,Two year,Credit card (automatic),20,679,0,2-4 Years,Low
1221-GHZEP,2,62,DSL,Two year,Mailed check,65,3847,0,4-6 Years,Medium
9289-LBQVU,1,64,DSL,One year,Mailed check,70,4481,0,4-6 Years,Medium
6142-VSJQO,2,1,DSL,Month-to-month,Bank transfer (automatic),44,44,1,0-1 Year,Low
3458-IDMFK,1,25,No,Two year,Mailed check,21,499,0,2-4 Years,Low
6933-FHBZC,2,26,DSL,One year,Mailed check,56,1553,0,2-4 Years,Medium
0221-NAUXK,1,10,No,One year,Bank transfer (automatic),20,220,0,0-1 Year,Low
9770-KXGQU,2,53,Fiber optic,One year,Mailed check,99,5312,0,4-6 Years,Medium
6437-UKHMV,2,7,Fiber optic,Month-to-month,Electronic check,80,586,1,0-1 Year,Medium
6538-POCHL,1,33,Fiber optic,Month-to-month,Credit card (automatic),79,2577,0,2-4 Years,Medium
6726-NNFWD,2,71,Fiber optic,Two year,Credit card (automatic),89,6435,0,4-6 Years,Medium
3002-WQZWT,2,29,Fiber optic,Month-to-month,Electronic check,74,1993,0,2-4 Years,Medium
4277-UDIEF,1,24,DSL,Month-to-month,Bank transfer (automatic),81,1924,0,1-2 Years,Medium
1208-NBVFH,1,20,DSL,Month-to-month,Electronic check,50,940,0,1-2 Years,Low
4912-PIGUY,2,1,Fiber optic,Month-to-month,Electronic check,85,85,0,0-1 Year,Medium
1114-CENIM,1,54,DSL,Month-to-month,Credit card (automatic),55,3093,1,4-6 Years,Medium
6060-DRTNL,2,5,Fiber optic,Month-to-month,Mailed check,85,416,1,0-1 Year,Medium
2725-TTRIQ,2,72,DSL,Two year,Bank transfer (automatic),84,5987,0,4-6 Years,Medium
3374-TTZTK,1,52,Fiber optic,Two year,Electronic check,106,5487,0,4-6 Years,High
8990-ZXLSU,2,9,Fiber optic,Month-to-month,Electronic check,69,652,0,0-1 Year,Medium
2275-RBYQS,2,1,DSL,Month-to-month,Mailed check,45,45,0,0-1 Year,Low
8473-VUVJN,1,1,Fiber optic,Month-to-month,Electronic check,74,74,1,0-1 Year,Medium
6289-CPNLD,1,33,DSL,One year,Mailed check,74,2405,1,2-4 Years,Medium
5536-SLHPM,2,55,Fiber optic,Month-to-month,Electronic check,78,4458,1,4-6 Years,Medium
4419-UJMUS,1,69,Fiber optic,Two year,Electronic check,99,6856,0,4-6 Years,Medium
7794-JASDG,1,1,DSL,Month-to-month,Mailed check,51,51,0,0-1 Year,Medium
7609-YBPXG,1,54,DSL,Two year,Bank transfer (automatic),87,4735,0,4-6 Years,Medium
5519-TEEUH,1,33,No,One year,Mailed check,20,682,0,2-4 Years,Low
7856-GANIL,1,45,Fiber optic,One year,Bank transfer (automatic),99,4526,0,2-4 Years,Medium
0804-XBFBV,2,11,DSL,Month-to-month,Electronic check,25,321,0,0-1 Year,Low
2676-OXPPQ,1,6,DSL,Month-to-month,Bank transfer (automatic),56,336,0,0-1 Year,Medium
3703-TTEPD,1,21,DSL,Month-to-month,Bank transfer (automatic),65,1424,0,1-2 Years,Medium
2799-TSLAG,2,65,No,Two year,Bank transfer (automatic),25,1749,0,4-6 Years,Low
0196-VULGZ,2,6,Fiber optic,Month-to-month,Electronic check,84,475,1,0-1 Year,Medium
8837-VVWLQ,2,8,Fiber optic,Month-to-month,Electronic check,85,668,1,0-1 Year,Medium
2696-NARTR,1,11,Fiber optic,Month-to-month,Electronic check,74,926,1,0-1 Year,Medium
2208-NKVVH,1,43,No,Two year,Mailed check,24,1078,0,2-4 Years,Low
7614-QVWQL,1,49,DSL,One year,Bank transfer (automatic),52,2541,1,4-6 Years,Medium
1976-CFOCS,2,1,DSL,Month-to-month,Electronic check,46,46,1,0-1 Year,Low
4631-OACRM,1,15,Fiber optic,Month-to-month,Electronic check,79,1156,1,1-2 Years,Medium
7139-JZFVG,1,60,DSL,Two year,Bank transfer (automatic),61,3694,0,4-6 Years,Medium
4987-GQWPO,1,17,DSL,Month-to-month,Credit card (automatic),25,383,0,1-2 Years,Low
3755-JBMNH,1,16,Fiber optic,Month-to-month,Bank transfer (automatic),72,1168,1,1-2 Years,Medium
1757-TCATG,1,35,No,One year,Bank transfer (automatic),20,747,0,2-4 Years,Low
6345-ULYRW,1,44,Fiber optic,One year,Mailed check,88,3913,1,2-4 Years,Medium
4776-XSKYQ,2,12,DSL,One year,Credit card (automatic),30,369,0,0-1 Year,Low
8048-DSDFQ,1,1,No,Month-to-month,Mailed check,20,20,0,0-1 Year,Low
5753-QQWPW,2,28,DSL,One year,Electronic check,60,1655,0,2-4 Years,Medium
6010-DDPPW,1,70,No,Two year,Bank transfer (automatic),25,1941,0,4-6 Years,Low
1809-DMJHQ,2,5,DSL,Month-to-month,Mailed check,46,222,1,0-1 Year,Low
6693-FRIRW,1,18,Fiber optic,Month-to-month,Credit card (automatic),101,1795,0,1-2 Years,High
6586-MYGKD,1,70,DSL,Two year,Credit card (automatic),77,5290,0,4-6 Years,Medium
3173-NVMPX,2,9,DSL,Month-to-month,Mailed check,55,501,0,0-1 Year,Medium
0248-PGHBZ,2,67,Fiber optic,Two year,Bank transfer (automatic),92,6141,0,4-6 Years,Medium
0623-GDISB,2,1,DSL,Month-to-month,Bank transfer (automatic),48,48,0,0-1 Year,Low
2892-GESUL,2,18,No,Two year,Mailed check,19,309,0,1-2 Years,Low
6923-EFPNL,1,4,DSL,Month-to-month,Credit card (automatic),52,201,1,0-1 Year,Medium
7472-EQOAV,1,71,Fiber optic,One year,Bank transfer (automatic),87,6179,0,4-6 Years,Medium
9574-RKJIF,1,30,Fiber optic,Month-to-month,Electronic check,94,2839,1,2-4 Years,Medium
2043-WVTQJ,1,1,DSL,Month-to-month,Mailed check,56,56,0,0-1 Year,Medium
8034-RYTVV,2,55,Fiber optic,One year,Credit card (automatic),84,4590,0,4-6 Years,Medium
3863-QSTYI,1,59,DSL,Month-to-month,Electronic check,65,3735,0,4-6 Years,Medium
2619-WFQWU,2,1,Fiber optic,Month-to-month,Mailed check,70,70,1,0-1 Year,Medium
5044-LRQAQ,2,7,Fiber optic,Month-to-month,Bank transfer (automatic),69,478,0,0-1 Year,Medium
1716-LSAMB,1,45,DSL,Two year,Bank transfer (automatic),55,2554,0,2-4 Years,Medium
1333-PBMXB,2,54,No,One year,Bank transfer (automatic),25,1342,0,4-6 Years,Low
6546-OPBBH,1,51,No,One year,Mailed check,24,1216,0,4-6 Years,Low
5985-BEHZK,2,72,Fiber optic,One year,Credit card (automatic),105,7578,0,4-6 Years,High
9127-QRZMH,1,44,DSL,One year,Bank transfer (automatic),60,2604,0,2-4 Years,Medium
5919-VCZYM,1,2,No,Month-to-month,Mailed check,20,43,0,0-1 Year,Low
9644-KVCNC,2,66,Fiber optic,One year,Bank transfer (automatic),92,6057,0,4-6 Years,Medium
2137-DQMEV,1,68,DSL,One year,Mailed check,45,2984,0,4-6 Years,Low
8174-LNWMW,2,31,No,Two year,Credit card (automatic),21,689,0,2-4 Years,Low
9279-CJEOJ,2,21,Fiber optic,Month-to-month,Bank transfer (automatic),95,2025,0,1-2 Years,Medium
7964-VEXDG,1,21,Fiber optic,Month-to-month,Electronic check,80,1747,0,1-2 Years,Medium
2404-JIBFC,2,55,DSL,Two year,Bank transfer (automatic),85,4658,0,4-6 Years,Medium
0778-NELLA,1,9,DSL,Month-to-month,Credit card (automatic),35,296,1,0-1 Year,Low
8029-XYPWT,1,71,Fiber optic,Two year,Bank transfer (automatic),115,8017,0,4-6 Years,High
4614-NUVZD,2,1,Fiber optic,Month-to-month,Electronic check,81,81,1,0-1 Year,Medium
4632-PAOYU,1,22,No,One year,Mailed check,20,434,0,1-2 Years,Low
3803-KMQFW,2,1,No,Month-to-month,Mailed check,21,21,1,0-1 Year,Low
6804-GDMOI,2,61,Fiber optic,Two year,Electronic check,107,6428,1,4-6 Years,High
2990-OGYTD,2,67,DSL,Two year,Bank transfer (automatic),86,5884,0,4-6 Years,Medium
6646-JPPHA,2,14,Fiber optic,Month-to-month,Electronic check,79,1044,0,1-2 Years,Medium
9572-MTILT,1,59,Fiber optic,Month-to-month,Electronic check,107,6253,1,4-6 Years,High
7658-UYUQS,1,21,Fiber optic,Month-to-month,Bank transfer (automatic),87,1857,0,1-2 Years,Medium
7880-XSOJX,1,4,DSL,Month-to-month,Mailed check,42,146,0,0-1 Year,Low
9611-CTWIH,2,3,Fiber optic,Month-to-month,Electronic check,89,240,1,0-1 Year,Medium
4589-IUAJB,1,70,No,Two year,Bank transfer (automatic),24,1724,0,4-6 Years,Low
0329-GTIAJ,2,3,Fiber optic,Month-to-month,Electronic check,98,315,1,0-1 Year,Medium
8746-BFOAJ,1,21,No,One year,Bank transfer (automatic),21,430,0,1-2 Years,Low
8457-XIGKN,1,20,No,Month-to-month,Credit card (automatic),20,356,0,1-2 Years,Low
6072-NUQCB,1,22,No,One year,Bank transfer (automatic),20,488,0,1-2 Years,Low
6629-CZTTH,1,1,DSL,Month-to-month,Mailed check,56,56,1,0-1 Year,Medium
8838-GPHZP,2,63,No,Two year,Mailed check,21,1299,0,4-6 Years,Low
8750-QWZAJ,2,70,No,Two year,Bank transfer (automatic),20,1379,0,4-6 Years,Low
5364-EVNIB,1,13,Fiber optic,Month-to-month,Electronic check,80,973,1,1-2 Years,Medium
6918-UMQCG,2,5,Fiber optic,Month-to-month,Electronic check,80,384,0,0-1 Year,Medium
0675-NCDYU,2,72,Fiber optic,Two year,Credit card (automatic),116,8543,0,4-6 Years,High
6339-DKLMK,2,13,DSL,Month-to-month,Electronic check,32,390,0,1-2 Years,Low
1346-PJWTK,1,61,Fiber optic,Month-to-month,Credit card (automatic),94,5732,0,4-6 Years,Medium
5088-QZLRL,1,1,No,Month-to-month,Electronic check,21,21,0,0-1 Year,Low
8023-QHAIO,2,56,Fiber optic,Month-to-month,Bank transfer (automatic),77,4276,0,4-6 Years,Medium
4397-FRLTA,2,4,No,Month-to-month,Mailed check,20,85,0,0-1 Year,Low
3057-VJJQE,1,35,DSL,Two year,Mailed check,55,1924,0,2-4 Years,Medium
5087-SUURX,2,18,DSL,Month-to-month,Electronic check,39,670,1,1-2 Years,Low
2302-OUZXB,1,72,DSL,Two year,Bank transfer (automatic),82,5784,0,4-6 Years,Medium
8133-ANHHJ,2,49,Fiber optic,One year,Bank transfer (automatic),103,5166,0,4-6 Years,High
2270-CHBFN,2,44,Fiber optic,Month-to-month,Credit card (automatic),95,4061,0,2-4 Years,Medium
0013-EXCHZ,2,3,Fiber optic,Month-to-month,Mailed check,84,267,1,0-1 Year,Medium
5982-FPVQN,2,37,Fiber optic,Month-to-month,Electronic check,95,3533,0,2-4 Years,Medium
9107-UKCKY,1,61,DSL,One year,Electronic check,80,4915,0,4-6 Years,Medium
4654-ULTTN,1,70,DSL,Two year,Credit card (automatic),75,5316,0,4-6 Years,Medium
5550-VFRLC,2,1,Fiber optic,Month-to-month,Electronic check,70,70,1,0-1 Year,Medium
5546-BYZSM,2,41,No,Month-to-month,Electronic check,20,776,0,2-4 Years,Low
1492-KGETH,1,70,DSL,One year,Bank transfer (automatic),78,5446,0,4-6 Years,Medium
4929-BSTRX,2,1,DSL,Month-to-month,Mailed check,54,54,1,0-1 Year,Medium
4163-HFTUK,1,51,No,One year,Electronic check,19,1008,0,4-6 Years,Low
8215-NGSPE,2,42,No,Two year,Mailed check,20,834,0,2-4 Years,Low
2225-ZRGSG,2,70,Fiber optic,Two year,Bank transfer (automatic),94,6579,1,4-6 Years,Medium
8859-YSTWS,1,48,No,One year,Bank transfer (automatic),20,1005,0,2-4 Years,Low
5271-YNWVR,1,68,Fiber optic,Two year,Electronic check,113,7856,1,4-6 Years,High
7601-DHFWZ,2,48,No,Two year,Credit card (automatic),24,1183,0,2-4 Years,Low
2657-ALMWY,2,26,Fiber optic,Month-to-month,Electronic check,85,2170,1,2-4 Years,Medium
6330-JKLPC,1,11,Fiber optic,Month-to-month,Bank transfer (automatic),81,897,1,0-1 Year,Medium
4667-OHGKG,1,1,No,Month-to-month,Mailed check,19,19,1,0-1 Year,Low
1998-VHJHK,2,27,No,One year,Mailed check,19,501,0,2-4 Years,Low
1707-HABPF,2,46,Fiber optic,One year,Bank transfer (automatic),91,4126,0,2-4 Years,Medium
1660-HSOOQ,1,1,DSL,Month-to-month,Mailed check,50,50,1,0-1 Year,Low
7253-UVNDW,2,46,DSL,Two year,Credit card (automatic),54,2460,1,2-4 Years,Medium
0487-VVUVK,1,25,No,Month-to-month,Mailed check,19,478,0,2-4 Years,Low
7228-OMTPN,1,4,Fiber optic,Month-to-month,Electronic check,88,371,1,0-1 Year,Medium
5063-IUOKK,1,13,No,Two year,Mailed check,20,266,0,1-2 Years,Low
4508-OEBEY,1,31,DSL,One year,Credit card (automatic),76,2424,0,2-4 Years,Medium
0027-KWYKW,2,23,Fiber optic,Month-to-month,Electronic check,84,1850,0,1-2 Years,Medium
2308-STERM,2,2,No,Month-to-month,Mailed check,19,61,0,0-1 Year,Low
5982-XMDEX,2,65,No,Two year,Bank transfer (automatic),27,1699,0,4-6 Years,Low
6284-AHOOQ,1,22,Fiber optic,Month-to-month,Bank transfer (automatic),91,1911,1,1-2 Years,Medium
6051-PTVNS,2,55,No,One year,Credit card (automatic),19,998,0,4-6 Years,Low
2344-JMOGN,1,9,Fiber optic,Month-to-month,Mailed check,95,891,1,0-1 Year,Medium
3799-ISUZQ,1,7,Fiber optic,Month-to-month,Bank transfer (automatic),70,530,1,0-1 Year,Medium
2877-VDUER,2,35,DSL,One year,Mailed check,41,1384,0,2-4 Years,Low
9152-AMKAK,1,6,DSL,Two year,Mailed check,80,493,0,0-1 Year,Medium
1794-HBQTJ,2,1,DSL,Month-to-month,Credit card (automatic),49,49,1,0-1 Year,Low
9432-VOFYX,1,17,Fiber optic,Month-to-month,Electronic check,71,1207,0,1-2 Years,Medium
8049-WJCLQ,1,10,DSL,Month-to-month,Mailed check,60,564,0,0-1 Year,Medium
6586-PSJOX,1,15,DSL,One year,Credit card (automatic),55,865,0,1-2 Years,Medium
2460-FPSYH,2,40,DSL,Month-to-month,Electronic check,56,2109,1,2-4 Years,Medium
9705-ZJBCG,2,13,DSL,One year,Bank transfer (automatic),54,701,0,1-2 Years,Medium
4818-DRBQT,1,29,Fiber optic,Month-to-month,Bank transfer (automatic),80,2265,1,2-4 Years,Medium
1320-HTRDR,2,3,Fiber optic,Month-to-month,Electronic check,76,221,1,0-1 Year,Medium
6847-KJLTS,2,58,Fiber optic,Month-to-month,Bank transfer (automatic),100,5750,0,4-6 Years,Medium
9670-BPNXF,2,45,DSL,One year,Credit card (automatic),63,2796,0,2-4 Years,Medium
3913-FCUUW,2,72,DSL,Two year,Bank transfer (automatic),70,5166,0,4-6 Years,Medium
3301-VKTGC,1,68,Fiber optic,One year,Bank transfer (automatic),86,5697,0,4-6 Years,Medium
1493-AMTIE,1,1,No,Month-to-month,Bank transfer (automatic),20,20,1,0-1 Year,Low
9555-SAHUZ,2,38,DSL,Month-to-month,Electronic check,55,2076,0,2-4 Years,Medium
0816-TSPHQ,1,2,No,Month-to-month,Mailed check,21,44,0,0-1 Year,Low
9932-WBWIK,1,11,No,Month-to-month,Mailed check,20,215,0,0-1 Year,Low
4619-EVPHY,2,20,Fiber optic,One year,Bank transfer (automatic),91,1860,0,1-2 Years,Medium
